event_id,original_sif_label,recovered_sif_label,decision,confidence,evidence_text,evidence_type,reason,source_document,source_location
EVT-BSEE-0084,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Contact: bseepublicaffairs@bsee.gov Phone: (800) 200-4853 Crane Anti-Two Block Weight Pulled into Boom Tip Causing Damages to Auxiliary Cable and Sheave On Dec. 31, 2021, while lifting a 4,500-pound t...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 433 - Crane Anti-Two Block Weight Pulled into Boom Tip Causing Damages to Auxiliary Cable and Sheave,Event narrative body
EVT-BSEE-0086,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Contact: bseepublicaffairs@bsee.gov Phone: (800) 200-4853 Galley and Living Quarter Fires Recently reported galley and living quarter fires have highlighted maintenance concerns within grills, stoves,...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 431 - Galley and Living Quarter Fires,Event narrative body
EVT-BSEE-0087,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Contact: bseepublicaffairs@bsee.gov Phone: (800) 200-4853 Offshore Workers Exposed to Biological Hazards BSEE inspections discovered exceptionally poor living conditions that exposed offshore personne...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 430-Offshore Workers Exposed to Biological Hazards,Event narrative body
EVT-BSEE-0089,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Contact: bseepublicaffairs@bsee.gov Phone: (800) 200-4853 Flexible Intermediate Bulk Container (FIBC) Parted Straps Result in Near Misses In the latter part of Calendar Year 2021, numerous incidents o...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 428 - Flexible Intermediate Bulk Container - FIBC - Parted Straps Result in Near Misses,Event narrative body
EVT-BSEE-0092,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Page 1 of 3 Contact: bseepublicaffairs@bsee.gov Phone: (800) 200-4853 Drawworks Parking Brake Failure In early 2021, a rig crew unsuccessfully attempted to set the drawworks parking brake. Following t...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 425 - Drawworks Parking Brake Failure,Event narrative body
EVT-BSEE-0093,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 424 Contact: bseepublicaffairs@bsee.gov August 12, 2021 Phone: (800) 200-4853 Recent Uptick in Lifting Injuries due to Unrecognized Pinch Point Hazards In the first half of Calendar Y...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 424 - Recent Uptick in Lifting Injuries due to Unrecognized Pinch Point Hazards,Event narrative body
EVT-BSEE-0094,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,View of the loose grating from the well bay deck. Contact: bseepublicaffairs@bsee.gov Phone: (800) 200-4853 View of the loose grating from below the well bay deck. BSEE Inspector Nearly Falls Through ...,AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,BSEE Safety Alert 423 - BSEE Inspector Nearly Falls Through Unsecure Grating,Event narrative body
EVT-BSEE-0098,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 419 Contact: bseepublicaffairs@bsee.gov April 23, 2021 Phone: (800) 200-4853 Failed Seal on Subsea Safety Valve Causes Leak This is a simplified, not-to-scale drawing of the SCSSV (le...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 419 - Failed Seal on Subsea Safety Valve Causes Leak,Event narrative body
EVT-BSEE-0099,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"SAFETYALERT Safety Alert No. 418 Contact: bseepublicaffairs@bsee.gov April 22, 2021 Phone: (800) 200-4853 Inadequate Job Planning and Change Management Leads to Injury Figure 1: Location where handrai...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",BSEE Safety Alert 418 - Failure To Revise Job Safety Analysis Leads To Injury,Event narrative body
EVT-BSEE-0100,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"Safety Alert No. 417 Contact: David Nedorostek March 25, 2021 Phone: 703-787-1029 Inadequate Operation of Circuit Breakers An incident took place onboard a production facility where a critical circuit...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,BSEE Safety Alert 417 -  Inadquate operation of circuit breaker,Event narrative body
EVT-BSEE-0167,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 349 Contact: Jason Matthews 30 April 2019 Phone: (504) 731-1496 Shackle Assembles May Have Condition that Reduces the Ultimate Load of the Shackle Stamped identification codes in the ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 349 - Shackle Assembles May Have Condition that Reduces the Ultimate Load of the Shackle,Event narrative body
EVT-BSEE-0168,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 348 Contact: Nicholas Fraiche 25 April 2019 Phone: (504) 736-7631 Chemical Leak in Flying Lead Discovered by ROV With the outer jacket wire braiding removed, the HFL hose inner sheath...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 348 - Chemical Leak in Flying Lead Discovered by ROV,Event narrative body
EVT-BSEE-0171,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 345 Contact: Jason Mathews 25 January 2019 Phone: (504) 731-1496 Sprag Brake Clutch Failure Leads to Near Miss On 13 October 2018, while lifting a construction lay down box (2500 lbs)...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 345 - Sprag Brake Clutch Failure Leads to Near Miss,Event narrative body
EVT-BSEE-0172,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 344 Contact: Neil Matthews 6 December 2018 Phone: 337-437-4645 Chemical Release due to Containment Failure On August 12, 2018, an operator reported, via the National Response Center, ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 344 - Chemical Containment Release,Event narrative body
EVT-BSEE-0176,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 340 Contact: Darron Miller 23 August 2018 Phone: (337) 437-4632 Caisson Well Surface Safety Valve Actuator Explodes In January 2018, an explosion occurred on an offshore production ca...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 340 - Caisson Well Surface Safety Valve Actuator Explodes,Event narrative body
EVT-BSEE-0177,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 339 Contact: Jason Mathews 3 AUGUST 2018 Phone: (504) 731-1496 Running of Gas Sensing Line in Cable Tray Leads to Fire On April 14, 2018, personnel on a Gulf of Mexico production plat...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 339 - Running of Gas Sensing Line in Cable Tray Leads to Fire,Event narrative body
EVT-BSEE-0178,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 338 Contact: Jason Mathews 3 AUGUST 2018 Phone: (504) 731-1496 Pressure Safety Element (Rupture Disk) Failures Ruptured burst disk from a BSEE 2012 Panel Investigation Report Recent B...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 338 - Pressure Safety Element Rupture Disk Failures,Event narrative body
EVT-BSEE-0179,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 337 Contact: Jason Mathews 3 AUGUST 2018 Phone: (504) 731-1496 Fires Caused by Electronic Device Chargers Wire insulation apparently failed, leading to fire. Device was left charging ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 337 - Fires Caused by Electronic Device Chargers,Event narrative body
EVT-BSEE-0181,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 335 Contact: Jason Mathews 14 May 2018 Phone: (504) 731-1496 Failure to Mitigate Known Hazards Leads to Kick On November 12, 2017, a platform rig was performing abandonment work when ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 335 - Failure to Mitigate Known Hazards Leads to Kick,Event narrative body
EVT-BSEE-0182,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"Safety Alert 334 Contact: Jason Mathews 11 May 2018 Phone: (504) 731-1496 Benzene Level Exceeds Exposure Limits During the conduct of two recent offshore production platforms inspections, BSEE inspect...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 334 - Benzene Level Exceeds Exposure Limits,Event narrative body
EVT-BSEE-0183,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 333 Contact: Jason Mathews 11 May 2018 Phone: (504) 731-1496 Floating Production Platform Evacuated Amid Power Outage During September, 2017, a floating production facility in the U.S...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 333 - Floating Production Platform Evacuated Amid Power Outage,Event narrative body
EVT-BSEE-0184,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 332 Contact: Jason Mathews 11 May 2018 Phone: (504) 731-1496 Crane Hazards Identified by BSEE in Risk Based Inspections BSEE and USCG Inspectors identified missing bolt from the boom ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 332 - Crane Hazards Identified by BSEE in Risk Based Inspections,Event narrative body
EVT-BSEE-0185,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 331 Contact: Jason Mathews 4 APR 2018 Phone: (504) 731-1496 Personnel Transfers by Swing Rope and Personnel Basket BSEE inspector’s photograph of swing rope in place on a Gulf of Mexi...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 331 - Personnel Transfers by Swing Rope and Personnel Basket,Event narrative body
EVT-BSEE-0186,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,A Safety Alert is a tool used by BSEE to inform the offshore oil and gas industry of the circumstances surrounding an accident or near miss. It also contains recommendations that should help prevent t...,AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 330 - MSA Gravity Welder Harnesses,Event narrative body
EVT-BSEE-0187,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 329 Contact: Jason Mathews 20 February 2018 Phone: (504) 731-1496 Potentially Catastrophic Crane and Lifting Incidents Crane boom hanging over the side of drilling rig associated with...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 329 - Potentially Catastrophic Crane and Lifting Incidents,Event narrative body
EVT-BSEE-0188,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"Safety Alert No. 328 Contact: Jason Mathews January 5, 2018 Phone: (504) 731-1496 Gas Release Hazards Identified by BSEE BSEE inspectors use hand-held gas detectors, thermal cameras, and infrared ther...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 328 - Gas Release Hazards Identified by BSEE,Event narrative body
EVT-BSEE-0193,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"Safety Alert No.323 Contact: Jason Mathews 12 September 2016 Phone: (504) 731-1496 Subsea Flowline Failure Causes Pollution Incident and Delayed Detection Leads to Larger Spill Volume On May 12, 2016,...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 323 - Subsea Flowline Failure Causes Pollution Incident and Delayed Detection Leads to Larger Spill Volume,Event narrative body
EVT-BSEE-0194,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 322 Contact: Steve Rauch 30 August 2016 Phone: (571) 594-8383 Helideck Obstructions and Compounding Procedural Errors Contribute to Five Near Misses on OCS In the past 4 months there ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 322 - Helideck Obstructions and Compounding Procedural Errors Contribute to Five Near Misses on OCS,Event narrative body
EVT-BSEE-0196,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"1 Safety Alert No. 320 Contact: Troy Naquin June 27, 2016 Phone: 337‐289‐5114 Automatic Pipe Handling System Drops Drill Pipe Recently on a deep water drill ship, drill pipe was being mechanically loa...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 320 - Automatic Pipe Handling System Drops Drill Pipe,Event narrative body
EVT-BSEE-0197,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,A Safety Alert is a tool used by BSEE to inform the offshore oil and gas industry of the circumstances surrounding an accident or a near miss. It also contains recommendations that should help prevent...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 319 - Chemical Injection Point Corrosion Causes Production Header Failure,Event narrative body
EVT-BSEE-0198,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,1 2 1 2 Safety Alert No. 318 Contact: Douglas Morris 02 February 2016 Phone: (202) 208-3974 Email: Douglas.Morris@bsee.gov Connector and Bolt Failures Overview: BSEE is aware of a recurring problem of...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 318 - Connector and Bolt Failures,Event narrative body
EVT-BSEE-0199,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 317 Operations contact: Jason Mathews (504) 731-1496 12 June 2015 SEMS policy contact: Stan Kaczmarek (703) 787-1612 CATASTROPHIC INCIDENT AVOIDED Failure to communicate hazards and t...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 317 - Catastrophic Incident Avoided,Event narrative body
EVT-BSEE-0200,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,1 2 Safe ty Alert No. – 316 12 Ju 1 2 n e 2015 Contact: Steve Rauch Phone: 571-594-8383 Aviation Near Miss Overv iew: BSEE recently experienced an aviation near miss that narrowly escaped becoming a h...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 316 - Aviation Near Miss,Event narrative body
EVT-BSEE-0201,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"SAFETY ALERT February 24, 2015 Coast Guard Alert 01-15 Washington, DC BSEE Alert #315 DYNAMIC POSITIONING SYSTEM FAILURES ON OFFSHORE SUPPLY VESSELS ENGAGED IN OIL AND GAS OPERATIONS IN THE U.S. OUTER...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 315 - Dynamic Positioning System Failures on Offshore Supply Vessels Engaged in Oil and Gas Operations,Event narrative body
EVT-BSEE-0205,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 311 1 May 2014 Contact: Steve Rauch Phone Number (703) 787-1763 Methane Venting Hazard to Helicopter Operations Discussion: There is a need for increased awareness of the hazard that ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 311 - Methane Venting Hazard to Helicopter Operations,Event narrative body
EVT-BSEE-0206,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,BSEE U.S. Department of the Inte rior Bureau of Safety and EnvironmentalEnforcement Safety Al ert Safety Alert No. 310 Contact: Matt Nagy 19 March 2014 (504) 736-2828 Hydraulic Workover Unit Toppled b...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 310 - Hydraulic Workover Unit Toppled by Waterspout,Event narrative body
EVT-BSEE-0207,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,BSEE U.S. Department of the Inte rior Bureau of Safety and EnvironmentalEnforcement Safety Al ert Safety Alert No. 309 Contact Person: Jim Hail Date: 19 March 2014 Phone Number: (979) 238-8140 Misuse ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 309 - Misuse of Beam Clamps as Ground,Event narrative body
EVT-BSEE-0208,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,BSEE U.S. Department of the Inte rior Bureau of Safety and EnvironmentalEnforcement Safety Al ert Safety Alert No. 308 Contact: Matt Nagy 19 March 2014 (504) 736-2828 Overloading Leads to Catastrophic...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 308 - Overloading Leads to Catastrophic Failure of Crane Boom,Event narrative body
EVT-BSEE-0209,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,Lower St airwell Step Collapses Causing Injury An injury occurred when a contract employee was descending the mezzanine well deck area heading to the lower second deck. When the Injured Person (IP) re...,AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 307 - Lower Stairwell Step Collapses Causing Injury,Event narrative body
EVT-BSEE-0210,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Trapped Pressure Beneath a Tubing Plug Blows Work String from Well BSEE U.S. Department of the Inte rior Bureau of Safety and EnvironmentalEnforcement Safety Al ert Safety Alert No. 306 Contact: Matt ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 306 - Trapped Pressure Beneath a Tubing Plug Blows Work String from Well,Event narrative body
EVT-BSEE-0213,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert U.S. Department of the Interior Bureau of Safety and Environmental BSEE Enforcement Gulf of Mexico OCS Region Safety Alert No. 303 Contact: Lance Labiche 29 January 2013 (504) 736-2433 Lo...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 303 - Lower Marine Riser Package (LMRP) Connector Failure,Event narrative body
EVT-BSEE-0214,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,BSEE U.S. Department of the Interior Bureau of Safety and Environmental Enforcement Gulf of Mexico OCS Region Safety Alert Safety Alert No. 302 Contact: Jason Mathews 2 July 2012 (504) 731-1496 Pressu...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 302 - Pressure beneath a Surface Bridge Plug Blows Work String out of Well,Event narrative body
EVT-BSEE-0216,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,U.S. Department of the Interior Bureau of Safety and Environmental Enforcement Gulf of Mexico OCS Region  Offshore Installation Manager (OIM) was not aware of the troubleshooting operation inside the...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 300 - Unplanned Emergency Disconnect Sequence (EDS) of the Lower Marine Riser Package,Event narrative body
EVT-BSEE-0218,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,BSEE U.S. Department of the Interior Bureau of Safety and Environmental Enforcement Gulf of Mexico OCS Region Safety Alert Safety Alert Number: 298 Contact: Glynn T. Breaux 30 December 2011 (504) 736-...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 298 - Electric Line Failure from Corrosion Results in Injury,Event narrative body
EVT-BSEE-0220,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"BOEMRE U.S. Department of the Interior Bureau of Ocean Energy Management, Regulation and Enforcement Gulf of Mexico OCS Region Safety Alert Safety Alert No. 296 Contact: Russell Hoshman 12 May 2011 (5...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 296 - Catastrophic Failures in Mooring Systems Possibly Put Floating Structures at Risk,Event narrative body
EVT-BSEE-0222,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Bureau of Ocean Energy Management, Regulation and Enforcement Gulf of Mexico OCS Region BOEMRE Safety Alert Blowout Preventer Automatic Mode (Deadman) Activation Safety...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 294 - Blowout Preventer Automatic Mode (Deadman) Activation,Event narrative body
EVT-BSEE-0223,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"BOEMRE U.S. Department of the Interior Bureau of Ocean Energy Management, Regulation and Enforcement Gulf of Mexico OCS Region Safety Alert Safety Alert No. 293 Contact: Glynn T. Breaux 21 March 2011 ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 293 - Platform RTU Battery Charger Fire,Event narrative body
EVT-BSEE-0224,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"BOEMRE U.S. Department of the Interior Bureau of Ocean Energy Management, Regulation and Enforcement Gulf of Mexico OCS Region Safety Alert Safety Alert No. 292 22 February 2011 Contact: Glynn T. Brea...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 292 - Synthetic Base Mud (SBM) Inadvertently Discharged Overboard,Event narrative body
EVT-BSEE-0229,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"BOEM U.S. Department of the Interior Bureau of Ocean Energy Management, Regulation, and Enforcement Gulf of Mexico OCS Region Safety Alert Safety Alert No. 287 Contact: Glynn T. Breaux 06 June 2010 (5...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 287 - Hot Bolting Fire,Event narrative body
EVT-BSEE-0230,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 286 Contact: Glynn T. Breaux 15 December 2009 (504) 736-2560 FIRE INSIDE AC EVAP...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 286 - Fire Inside AC Evaporator Enclosure,Event narrative body
EVT-BSEE-0232,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 284 Contact: Glynn T. Breaux 15 December 2009 (504) 736-2560 Diverter Flow Event...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 284 - Diverter Flow Event,Event narrative body
EVT-BSEE-0233,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,MMS U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Safety Alert Safety Alert No. 283 Contact: Glynn T. Breaux 7 December 2009 (504) 736-2560 Crane Shock-Loading ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 283 - Crane Shock-Loading resulting from Casing Jack’s Hydraulic Hose Fitting Failure,Event narrative body
